路線番号,trip_id,stop_sequence,stop_id,arrival_time,departure_time,pickup_type,drop_type,shape_dist_trabel,説明(日本語),説明(英語),標準地域コード
7,44,35,37,12:17:00,12:17:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,1,37,12:22:00,12:22:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,2,1,12:24:59,12:24:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,3,2,12:26:00,12:26:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,4,3,12:26:59,12:26:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,5,141,12:28:00,12:28:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,6,187,12:28:59,12:28:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,7,188,12:30:00,12:30:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,8,189,12:31:00,12:31:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,9,190,12:34:00,12:34:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,10,15,12:36:00,12:36:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,11,16,12:37:00,12:37:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,12,191,12:38:00,12:38:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,13,192,12:39:00,12:39:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,14,193,12:40:00,12:40:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,15,194,12:42:00,12:42:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,16,195,12:44:00,12:44:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,17,196,12:45:00,12:45:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,18,197,12:47:00,12:47:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,19,198,12:48:00,12:48:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,20,199,12:50:00,12:50:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,21,200,12:51:00,12:51:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,22,14,12:52:00,12:52:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,23,13,12:53:00,12:53:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,24,184,12:54:00,12:54:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,25,185,12:55:00,12:55:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,26,201,12:56:00,12:56:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,27,202,12:59:00,12:59:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,28,203,13:00:00,13:00:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,29,204,13:01:00,13:01:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,30,205,13:02:00,13:02:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,31,95,13:03:00,13:03:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,32,4,13:03:59,13:03:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,33,96,13:05:00,13:05:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,34,1,13:05:59,13:05:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,45,35,37,13:09:00,13:09:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,1,37,15:10:00,15:10:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,2,1,15:13:00,15:13:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,3,2,15:14:00,15:14:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,4,3,15:15:00,15:15:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,5,141,15:16:00,15:16:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,6,187,15:17:00,15:17:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,7,188,15:18:00,15:18:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,8,189,15:18:59,15:18:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,9,190,15:22:00,15:22:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,10,15,15:24:00,15:24:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,11,16,15:24:59,15:24:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,12,191,15:26:00,15:26:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,13,192,15:26:59,15:26:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,14,193,15:28:00,15:28:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,15,194,15:30:00,15:30:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,16,195,15:32:00,15:32:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,17,196,15:33:00,15:33:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,18,197,15:35:00,15:35:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,19,198,15:36:00,15:36:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,20,199,15:38:00,15:38:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,21,200,15:39:00,15:39:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,22,14,15:40:00,15:40:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,23,13,15:41:00,15:41:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,24,184,15:42:00,15:42:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,25,185,15:43:00,15:43:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,26,201,15:44:00,15:44:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,27,202,15:47:00,15:47:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,28,203,15:48:00,15:48:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,29,204,15:49:00,15:49:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,30,205,15:50:00,15:50:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,31,95,15:51:00,15:51:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,32,4,15:52:00,15:52:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,33,96,15:53:00,15:53:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,34,1,15:54:00,15:54:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,46,35,37,15:57:00,15:57:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,1,1,17:20:00,17:20:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,2,2,17:21:00,17:21:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,3,3,17:22:00,17:22:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,4,141,17:23:00,17:23:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,5,187,17:24:00,17:24:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,6,188,17:25:00,17:25:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,7,189,17:26:00,17:26:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,8,190,17:29:00,17:29:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,9,15,17:31:00,17:31:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,10,16,17:32:00,17:32:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,11,191,17:33:00,17:33:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,12,192,17:33:59,17:33:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,13,193,17:34:59,17:34:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,14,194,17:37:00,17:37:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,15,195,17:38:59,17:38:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,16,196,17:40:00,17:40:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,17,197,17:41:59,17:41:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,18,198,17:42:59,17:42:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,19,199,17:45:00,17:45:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,20,200,17:45:59,17:45:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,21,14,17:47:00,17:47:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,22,13,17:48:00,17:48:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,23,184,17:49:00,17:49:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,24,185,17:49:59,17:49:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,25,201,17:51:00,17:51:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,26,202,17:53:59,17:53:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,27,203,17:55:00,17:55:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,28,204,17:56:00,17:56:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,29,205,17:57:00,17:57:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,30,95,17:57:59,17:57:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,31,4,17:59:00,17:59:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,32,96,18:00:00,18:00:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,33,1,18:01:00,18:01:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
7,47,34,37,18:04:00,18:04:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,1,86,7:00:00,7:00:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,2,87,7:01:00,7:01:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,3,88,7:02:00,7:02:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,4,89,7:03:00,7:03:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,5,90,7:04:00,7:04:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,6,91,7:06:00,7:06:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,7,206,7:08:00,7:08:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,8,207,7:12:00,7:12:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,9,208,7:13:00,7:13:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,10,209,7:15:00,7:15:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,11,210,7:16:00,7:16:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,12,92,7:17:59,7:17:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,13,20,7:18:59,7:18:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,14,18,7:20:59,7:20:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,15,19,7:21:59,7:21:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,16,212,7:23:00,7:23:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,17,213,7:24:00,7:24:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,18,214,7:26:00,7:26:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,19,215,7:28:00,7:28:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,20,216,7:30:00,7:30:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,21,217,7:33:00,7:33:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,22,218,7:34:00,7:34:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,23,219,7:35:00,7:35:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,24,220,7:36:00,7:36:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,25,221,7:37:00,7:37:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,26,17,7:39:00,7:39:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,27,222,7:40:00,7:40:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,28,223,7:42:00,7:42:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,29,224,7:44:00,7:44:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,30,225,7:45:00,7:45:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,31,22,7:47:00,7:47:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,32,23,7:49:00,7:49:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,33,24,7:50:00,7:50:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,34,25,7:51:00,7:51:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,35,26,7:52:00,7:52:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,48,36,27,7:53:00,7:53:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,1,86,9:00:00,9:00:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,2,87,9:01:00,9:01:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,3,88,9:02:00,9:02:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,4,89,9:03:00,9:03:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,5,90,9:04:00,9:04:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,6,91,9:06:00,9:06:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,7,226,9:08:00,9:08:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,8,227,9:09:00,9:09:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,9,223,9:11:00,9:11:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,10,222,9:13:00,9:13:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,11,17,9:14:00,9:14:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,12,192,9:16:00,9:16:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,13,228,9:17:00,9:17:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,14,219,9:18:00,9:18:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,15,218,9:19:00,9:19:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,16,217,9:20:00,9:20:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,17,216,9:23:00,9:23:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,18,215,9:25:00,9:25:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,19,214,9:27:00,9:27:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,20,213,9:29:00,9:29:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,21,212,9:30:00,9:30:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,22,19,9:31:00,9:31:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,23,18,9:32:00,9:32:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,24,20,9:34:00,9:34:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,25,21,9:35:00,9:35:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,26,210,9:37:00,9:37:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,27,209,9:38:00,9:38:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,28,207,9:39:59,9:39:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,29,208,9:41:00,9:41:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,30,229,9:43:59,9:43:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,31,22,9:46:00,9:46:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,32,23,9:48:00,9:48:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,33,24,9:49:00,9:49:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,34,25,9:50:00,9:50:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,35,26,9:51:00,9:51:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,49,36,27,9:52:00,9:52:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,1,86,12:20:59,12:20:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,2,87,12:22:00,12:22:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,3,88,12:22:59,12:22:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,4,89,12:24:00,12:24:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,5,90,12:24:59,12:24:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,6,91,12:26:59,12:26:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,7,226,12:28:59,12:28:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,8,227,12:30:00,12:30:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,9,223,12:32:00,12:32:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,10,222,12:34:00,12:34:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,11,17,12:35:00,12:35:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,12,192,12:37:00,12:37:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,13,228,12:38:00,12:38:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,14,219,12:39:00,12:39:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,15,218,12:40:00,12:40:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,16,217,12:41:00,12:41:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,17,216,12:44:00,12:44:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,18,215,12:46:00,12:46:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,19,214,12:48:00,12:48:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,20,213,12:50:00,12:50:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,21,212,12:51:00,12:51:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,22,19,12:52:00,12:52:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,23,18,12:53:00,12:53:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,24,20,12:55:00,12:55:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,25,21,12:56:00,12:56:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,26,210,12:58:00,12:58:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,27,209,12:59:00,12:59:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,28,207,13:01:00,13:01:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,29,208,13:02:00,13:02:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,30,229,13:05:00,13:05:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,31,22,13:07:00,13:07:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,32,23,13:09:00,13:09:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,33,24,13:09:59,13:09:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,34,25,13:11:00,13:11:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,35,26,13:11:59,13:11:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,50,36,27,13:13:00,13:13:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,1,86,14:51:00,14:51:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,2,87,14:52:00,14:52:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,3,88,14:53:00,14:53:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,4,89,14:54:00,14:54:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,5,90,14:55:00,14:55:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,6,91,14:57:00,14:57:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,7,206,14:59:00,14:59:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,8,207,15:03:00,15:03:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,9,208,15:04:00,15:04:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,10,209,15:06:00,15:06:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,11,210,15:07:00,15:07:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,12,92,15:09:00,15:09:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,13,20,15:10:00,15:10:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,14,18,15:12:00,15:12:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,15,19,15:13:00,15:13:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,16,212,15:14:00,15:14:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,17,213,15:15:00,15:15:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,18,214,15:17:00,15:17:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,19,215,15:18:59,15:18:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,20,216,15:20:59,15:20:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,21,217,15:24:00,15:24:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,22,218,15:24:59,15:24:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,23,219,15:26:00,15:26:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,24,220,15:26:59,15:26:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,25,221,15:28:00,15:28:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,26,17,15:30:00,15:30:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,27,222,15:31:00,15:31:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,28,223,15:33:00,15:33:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,29,224,15:35:00,15:35:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,30,225,15:36:00,15:36:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,31,22,15:38:00,15:38:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,32,23,15:40:00,15:40:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,33,24,15:41:00,15:41:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,34,25,15:42:00,15:42:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,35,26,15:43:00,15:43:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,51,36,27,15:44:00,15:44:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,1,86,16:45:00,16:45:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,2,87,16:46:00,16:46:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,3,88,16:47:00,16:47:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,4,89,16:48:00,16:48:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,5,90,16:48:59,16:48:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,6,91,16:51:00,16:51:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,7,226,16:52:59,16:52:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,8,227,16:53:59,16:53:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,9,223,16:56:00,16:56:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,10,222,16:57:59,16:57:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,11,17,16:59:00,16:59:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,12,192,17:00:59,17:00:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,13,228,17:02:00,17:02:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,14,219,17:03:00,17:03:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,15,218,17:04:00,17:04:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,16,217,17:04:59,17:04:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,17,216,17:08:00,17:08:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
8,52,18,215,17:10:00,17:10:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
